Date_Time (LST/LDT), Event, Speed (knots),Dive Site,Current Station Name,Current Station ID,Latitude,Longitude
4/5/24 4:06, slack,-,Tacoma Narrows,"The Narrows, North",PUG2261,47.26533573,-122.5444392
4/5/24 7:18, ebb,-3.2,Tacoma Narrows,"The Narrows, North",PUG2262,47.26533573,-122.5444392
4/5/24 10:18, slack,-,Tacoma Narrows,"The Narrows, North",PUG2263,47.26533573,-122.5444392
4/5/24 12:42, flood,3,Tacoma Narrows,"The Narrows, North",PUG2264,47.26533573,-122.5444392
4/5/24 15:24, slack,-,Tacoma Narrows,"The Narrows, North",PUG2265,47.26533573,-122.5444392
4/5/24 18:42, ebb,-4.7,Tacoma Narrows,"The Narrows, North",PUG2266,47.26533573,-122.5444392
4/5/24 22:12, slack,-,Tacoma Narrows,"The Narrows, North",PUG2267,47.26533573,-122.5444392
4/6/24 1:18, flood,5.2,Tacoma Narrows,"The Narrows, North",PUG2268,47.26533573,-122.5444392
4/6/24 4:48, slack,-,Tacoma Narrows,"The Narrows, North",PUG2269,47.26533573,-122.5444392
4/6/24 8:00, ebb,-4,Tacoma Narrows,"The Narrows, North",PUG2270,47.26533573,-122.5444392
4/6/24 11:06, slack,-,Tacoma Narrows,"The Narrows, North",PUG2271,47.26533573,-122.5444392
4/6/24 13:42, flood,3.9,Tacoma Narrows,"The Narrows, North",PUG2272,47.26533573,-122.5444392
4/6/24 16:24, slack,-,Tacoma Narrows,"The Narrows, North",PUG2273,47.26533573,-122.5444392
4/6/24 19:36, ebb,-4.8,Tacoma Narrows,"The Narrows, North",PUG2274,47.26533573,-122.5444392
4/6/24 23:00, slack,-,Tacoma Narrows,"The Narrows, North",PUG2275,47.26533573,-122.5444392
4/7/24 2:00, flood,5.5,Tacoma Narrows,"The Narrows, North",PUG2276,47.26533573,-122.5444392
4/7/24 5:18, slack,-,Tacoma Narrows,"The Narrows, North",PUG2277,47.26533573,-122.5444392
4/7/24 8:42, ebb,-4.7,Tacoma Narrows,"The Narrows, North",PUG2278,47.26533573,-122.5444392
4/7/24 11:48, slack,-,Tacoma Narrows,"The Narrows, North",PUG2279,47.26533573,-122.5444392
4/7/24 14:30, flood,4.7,Tacoma Narrows,"The Narrows, North",PUG2280,47.26533573,-122.5444392
4/7/24 17:24, slack,-,Tacoma Narrows,"The Narrows, North",PUG2281,47.26533573,-122.5444392
4/7/24 20:30, ebb,-4.7,Tacoma Narrows,"The Narrows, North",PUG2282,47.26533573,-122.5444392
4/7/24 23:48, slack,-,Tacoma Narrows,"The Narrows, North",PUG2283,47.26533573,-122.5444392
4/8/24 2:42, flood,5.4,Tacoma Narrows,"The Narrows, North",PUG2284,47.26533573,-122.5444392
4/8/24 5:54, slack,-,Tacoma Narrows,"The Narrows, North",PUG2285,47.26533573,-122.5444392
4/8/24 9:18, ebb,-5.4,Tacoma Narrows,"The Narrows, North",PUG2286,47.26533573,-122.5444392
4/8/24 12:36, slack,-,Tacoma Narrows,"The Narrows, North",PUG2287,47.26533573,-122.5444392
4/8/24 15:18, flood,5.3,Tacoma Narrows,"The Narrows, North",PUG2288,47.26533573,-122.5444392
4/8/24 18:24, slack,-,Tacoma Narrows,"The Narrows, North",PUG2289,47.26533573,-122.5444392
4/8/24 21:18, ebb,-4.5,Tacoma Narrows,"The Narrows, North",PUG2290,47.26533573,-122.5444392
4/9/24 0:36, slack,-,Tacoma Narrows,"The Narrows, North",PUG2291,47.26533573,-122.5444392
4/9/24 3:18, flood,5.1,Tacoma Narrows,"The Narrows, North",PUG2292,47.26533573,-122.5444392
4/9/24 6:24, slack,-,Tacoma Narrows,"The Narrows, North",PUG2293,47.26533573,-122.5444392
4/9/24 9:54, ebb,-5.8,Tacoma Narrows,"The Narrows, North",PUG2294,47.26533573,-122.5444392
4/9/24 13:18, slack,-,Tacoma Narrows,"The Narrows, North",PUG2295,47.26533573,-122.5444392
4/9/24 16:06, flood,5.8,Tacoma Narrows,"The Narrows, North",PUG2296,47.26533573,-122.5444392
4/9/24 19:24, slack,-,Tacoma Narrows,"The Narrows, North",PUG2297,47.26533573,-122.5444392
4/9/24 22:12, ebb,-4,Tacoma Narrows,"The Narrows, North",PUG2298,47.26533573,-122.5444392
4/10/24 1:24, slack,-,Tacoma Narrows,"The Narrows, North",PUG2299,47.26533573,-122.5444392
4/10/24 4:00, flood,4.5,Tacoma Narrows,"The Narrows, North",PUG2300,47.26533573,-122.5444392
4/10/24 6:54, slack,-,Tacoma Narrows,"The Narrows, North",PUG2301,47.26533573,-122.5444392
4/10/24 10:30, ebb,-5.9,Tacoma Narrows,"The Narrows, North",PUG2302,47.26533573,-122.5444392
4/10/24 13:54, slack,-,Tacoma Narrows,"The Narrows, North",PUG2303,47.26533573,-122.5444392
4/10/24 16:48, flood,6,Tacoma Narrows,"The Narrows, North",PUG2304,47.26533573,-122.5444392
4/10/24 20:18, slack,-,Tacoma Narrows,"The Narrows, North",PUG2305,47.26533573,-122.5444392
4/10/24 23:00, ebb,-3.6,Tacoma Narrows,"The Narrows, North",PUG2306,47.26533573,-122.5444392
4/11/24 2:12, slack,-,Tacoma Narrows,"The Narrows, North",PUG2307,47.26533573,-122.5444392
4/11/24 4:42, flood,3.6,Tacoma Narrows,"The Narrows, North",PUG2308,47.26533573,-122.5444392
4/11/24 7:30, slack,-,Tacoma Narrows,"The Narrows, North",PUG2309,47.26533573,-122.5444392
4/11/24 11:06, ebb,-5.7,Tacoma Narrows,"The Narrows, North",PUG2310,47.26533573,-122.5444392
4/11/24 14:36, slack,-,Tacoma Narrows,"The Narrows, North",PUG2311,47.26533573,-122.5444392
4/11/24 17:36, flood,5.8,Tacoma Narrows,"The Narrows, North",PUG2312,47.26533573,-122.5444392
4/11/24 21:18, slack,-,Tacoma Narrows,"The Narrows, North",PUG2313,47.26533573,-122.5444392
4/11/24 23:54, ebb,-3.1,Tacoma Narrows,"The Narrows, North",PUG2314,47.26533573,-122.5444392
4/12/24 3:12, slack,-,Tacoma Narrows,"The Narrows, North",PUG2315,47.26533573,-122.5444392
4/12/24 5:30, flood,2.8,Tacoma Narrows,"The Narrows, North",PUG2316,47.26533573,-122.5444392
4/12/24 8:06, slack,-,Tacoma Narrows,"The Narrows, North",PUG2317,47.26533573,-122.5444392
4/12/24 11:42, ebb,-5.2,Tacoma Narrows,"The Narrows, North",PUG2318,47.26533573,-122.5444392
4/12/24 15:18, slack,-,Tacoma Narrows,"The Narrows, North",PUG2319,47.26533573,-122.5444392
4/12/24 18:24, flood,5.4,Tacoma Narrows,"The Narrows, North",PUG2320,47.26533573,-122.5444392
4/12/24 22:18, slack,-,Tacoma Narrows,"The Narrows, North",PUG2321,47.26533573,-122.5444392
4/13/24 0:54, ebb,-2.5,Tacoma Narrows,"The Narrows, North",PUG2322,47.26533573,-122.5444392
4/13/24 4:12, slack,-,Tacoma Narrows,"The Narrows, North",PUG2323,47.26533573,-122.5444392
4/13/24 6:18, flood,2,Tacoma Narrows,"The Narrows, North",PUG2324,47.26533573,-122.5444392
4/13/24 8:42, slack,-,Tacoma Narrows,"The Narrows, North",PUG2325,47.26533573,-122.5444392
4/13/24 12:30, ebb,-4.5,Tacoma Narrows,"The Narrows, North",PUG2326,47.26533573,-122.5444392
4/13/24 16:12, slack,-,Tacoma Narrows,"The Narrows, North",PUG2327,47.26533573,-122.5444392
4/13/24 19:18, flood,4.8,Tacoma Narrows,"The Narrows, North",PUG2328,47.26533573,-122.5444392
4/13/24 23:18, slack,-,Tacoma Narrows,"The Narrows, North",PUG2329,47.26533573,-122.5444392
4/14/24 2:06, ebb,-2.1,Tacoma Narrows,"The Narrows, North",PUG2330,47.26533573,-122.5444392
4/14/24 5:24, slack,-,Tacoma Narrows,"The Narrows, North",PUG2331,47.26533573,-122.5444392
4/14/24 7:18, flood,1.4,Tacoma Narrows,"The Narrows, North",PUG2332,47.26533573,-122.5444392
4/14/24 9:36, slack,-,Tacoma Narrows,"The Narrows, North",PUG2333,47.26533573,-122.5444392
4/14/24 13:24, ebb,-3.8,Tacoma Narrows,"The Narrows, North",PUG2334,47.26533573,-122.5444392
4/14/24 17:12, slack,-,Tacoma Narrows,"The Narrows, North",PUG2335,47.26533573,-122.5444392
4/14/24 20:24, flood,4.1,Tacoma Narrows,"The Narrows, North",PUG2336,47.26533573,-122.5444392
4/15/24 0:30, slack,-,Tacoma Narrows,"The Narrows, North",PUG2337,47.26533573,-122.5444392
4/15/24 3:48, ebb,-2,Tacoma Narrows,"The Narrows, North",PUG2338,47.26533573,-122.5444392
4/15/24 6:42, slack,-,Tacoma Narrows,"The Narrows, North",PUG2339,47.26533573,-122.5444392
4/15/24 8:36, flood,1,Tacoma Narrows,"The Narrows, North",PUG2340,47.26533573,-122.5444392
4/15/24 10:48, slack,-,Tacoma Narrows,"The Narrows, North",PUG2341,47.26533573,-122.5444392
4/15/24 14:36, ebb,-3.2,Tacoma Narrows,"The Narrows, North",PUG2342,47.26533573,-122.5444392
4/15/24 18:18, slack,-,Tacoma Narrows,"The Narrows, North",PUG2343,47.26533573,-122.5444392
4/15/24 21:42, flood,3.6,Tacoma Narrows,"The Narrows, North",PUG2344,47.26533573,-122.5444392
4/16/24 1:42, slack,-,Tacoma Narrows,"The Narrows, North",PUG2345,47.26533573,-122.5444392
4/16/24 5:12, ebb,-2.2,Tacoma Narrows,"The Narrows, North",PUG2346,47.26533573,-122.5444392
4/16/24 7:54, slack,-,Tacoma Narrows,"The Narrows, North",PUG2347,47.26533573,-122.5444392
4/16/24 10:18, flood,1.1,Tacoma Narrows,"The Narrows, North",PUG2348,47.26533573,-122.5444392
4/16/24 12:18, slack,-,Tacoma Narrows,"The Narrows, North",PUG2349,47.26533573,-122.5444392
4/16/24 16:00, ebb,-3,Tacoma Narrows,"The Narrows, North",PUG2350,47.26533573,-122.5444392
4/16/24 19:30, slack,-,Tacoma Narrows,"The Narrows, North",PUG2351,47.26533573,-122.5444392
4/16/24 23:06, flood,3.5,Tacoma Narrows,"The Narrows, North",PUG2352,47.26533573,-122.5444392
4/17/24 2:42, slack,-,Tacoma Narrows,"The Narrows, North",PUG2353,47.26533573,-122.5444392
4/17/24 6:12, ebb,-2.5,Tacoma Narrows,"The Narrows, North",PUG2354,47.26533573,-122.5444392
4/17/24 8:54, slack,-,Tacoma Narrows,"The Narrows, North",PUG2355,47.26533573,-122.5444392
4/17/24 11:36, flood,1.6,Tacoma Narrows,"The Narrows, North",PUG2356,47.26533573,-122.5444392
4/17/24 13:42, slack,-,Tacoma Narrows,"The Narrows, North",PUG2357,47.26533573,-122.5444392
4/17/24 17:18, ebb,-3.1,Tacoma Narrows,"The Narrows, North",PUG2358,47.26533573,-122.5444392
4/17/24 20:36, slack,-,Tacoma Narrows,"The Narrows, North",PUG2359,47.26533573,-122.5444392
4/18/24 0:12, flood,3.6,Tacoma Narrows,"The Narrows, North",PUG2360,47.26533573,-122.5444392
4/18/24 3:30, slack,-,Tacoma Narrows,"The Narrows, North",PUG2361,47.26533573,-122.5444392
4/18/24 7:00, ebb,-2.9,Tacoma Narrows,"The Narrows, North",PUG2362,47.26533573,-122.5444392
4/18/24 9:48, slack,-,Tacoma Narrows,"The Narrows, North",PUG2363,47.26533573,-122.5444392
4/18/24 12:30, flood,2.2,Tacoma Narrows,"The Narrows, North",PUG2364,47.26533573,-122.5444392
4/18/24 14:54, slack,-,Tacoma Narrows,"The Narrows, North",PUG2365,47.26533573,-122.5444392
4/18/24 18:18, ebb,-3.3,Tacoma Narrows,"The Narrows, North",PUG2366,47.26533573,-122.5444392
4/18/24 21:30, slack,-,Tacoma Narrows,"The Narrows, North",PUG2367,47.26533573,-122.5444392
4/19/24 0:54, flood,3.8,Tacoma Narrows,"The Narrows, North",PUG2368,47.26533573,-122.5444392
4/19/24 4:12, slack,-,Tacoma Narrows,"The Narrows, North",PUG2369,47.26533573,-122.5444392
4/19/24 7:36, ebb,-3.4,Tacoma Narrows,"The Narrows, North",PUG2370,47.26533573,-122.5444392
4/19/24 10:30, slack,-,Tacoma Narrows,"The Narrows, North",PUG2371,47.26533573,-122.5444392
4/19/24 13:18, flood,2.7,Tacoma Narrows,"The Narrows, North",PUG2372,47.26533573,-122.5444392
4/19/24 15:48, slack,-,Tacoma Narrows,"The Narrows, North",PUG2373,47.26533573,-122.5444392
4/19/24 19:00, ebb,-3.4,Tacoma Narrows,"The Narrows, North",PUG2374,47.26533573,-122.5444392
4/19/24 22:12, slack,-,Tacoma Narrows,"The Narrows, North",PUG2375,47.26533573,-122.5444392
4/20/24 1:30, flood,3.9,Tacoma Narrows,"The Narrows, North",PUG2376,47.26533573,-122.5444392
4/20/24 4:36, slack,-,Tacoma Narrows,"The Narrows, North",PUG2377,47.26533573,-122.5444392
4/20/24 8:06, ebb,-3.8,Tacoma Narrows,"The Narrows, North",PUG2378,47.26533573,-122.5444392
4/20/24 11:06, slack,-,Tacoma Narrows,"The Narrows, North",PUG2379,47.26533573,-122.5444392
4/20/24 13:54, flood,3.3,Tacoma Narrows,"The Narrows, North",PUG2380,47.26533573,-122.5444392
4/20/24 16:36, slack,-,Tacoma Narrows,"The Narrows, North",PUG2381,47.26533573,-122.5444392
4/20/24 19:42, ebb,-3.3,Tacoma Narrows,"The Narrows, North",PUG2382,47.26533573,-122.5444392
4/20/24 22:54, slack,-,Tacoma Narrows,"The Narrows, North",PUG2383,47.26533573,-122.5444392
4/21/24 2:00, flood,3.9,Tacoma Narrows,"The Narrows, North",PUG2384,47.26533573,-122.5444392
4/21/24 5:00, slack,-,Tacoma Narrows,"The Narrows, North",PUG2385,47.26533573,-122.5444392
4/21/24 8:30, ebb,-4.2,Tacoma Narrows,"The Narrows, North",PUG2386,47.26533573,-122.5444392
4/21/24 11:42, slack,-,Tacoma Narrows,"The Narrows, North",PUG2387,47.26533573,-122.5444392
4/21/24 14:30, flood,3.7,Tacoma Narrows,"The Narrows, North",PUG2388,47.26533573,-122.5444392
4/21/24 17:24, slack,-,Tacoma Narrows,"The Narrows, North",PUG2389,47.26533573,-122.5444392
4/21/24 20:18, ebb,-3.2,Tacoma Narrows,"The Narrows, North",PUG2390,47.26533573,-122.5444392
4/21/24 23:24, slack,-,Tacoma Narrows,"The Narrows, North",PUG2391,47.26533573,-122.5444392
4/22/24 2:18, flood,3.7,Tacoma Narrows,"The Narrows, North",PUG2392,47.26533573,-122.5444392
4/22/24 5:24, slack,-,Tacoma Narrows,"The Narrows, North",PUG2393,47.26533573,-122.5444392
4/22/24 8:54, ebb,-4.5,Tacoma Narrows,"The Narrows, North",PUG2394,47.26533573,-122.5444392
4/22/24 12:12, slack,-,Tacoma Narrows,"The Narrows, North",PUG2395,47.26533573,-122.5444392
4/22/24 15:00, flood,4.2,Tacoma Narrows,"The Narrows, North",PUG2396,47.26533573,-122.5444392
4/22/24 18:12, slack,-,Tacoma Narrows,"The Narrows, North",PUG2397,47.26533573,-122.5444392
4/22/24 21:00, ebb,-3.1,Tacoma Narrows,"The Narrows, North",PUG2398,47.26533573,-122.5444392
4/23/24 0:00, slack,-,Tacoma Narrows,"The Narrows, North",PUG2399,47.26533573,-122.5444392
4/23/24 2:42, flood,3.5,Tacoma Narrows,"The Narrows, North",PUG2400,47.26533573,-122.5444392
4/23/24 5:42, slack,-,Tacoma Narrows,"The Narrows, North",PUG2401,47.26533573,-122.5444392
4/23/24 9:12, ebb,-4.8,Tacoma Narrows,"The Narrows, North",PUG2402,47.26533573,-122.5444392
4/23/24 12:36, slack,-,Tacoma Narrows,"The Narrows, North",PUG2403,47.26533573,-122.5444392
4/23/24 15:24, flood,4.6,Tacoma Narrows,"The Narrows, North",PUG2404,47.26533573,-122.5444392
4/23/24 18:54, slack,-,Tacoma Narrows,"The Narrows, North",PUG2405,47.26533573,-122.5444392
4/23/24 21:36, ebb,-2.9,Tacoma Narrows,"The Narrows, North",PUG2406,47.26533573,-122.5444392
4/24/24 0:42, slack,-,Tacoma Narrows,"The Narrows, North",PUG2407,47.26533573,-122.5444392
4/24/24 3:12, flood,3.3,Tacoma Narrows,"The Narrows, North",PUG2408,47.26533573,-122.5444392
4/24/24 6:00, slack,-,Tacoma Narrows,"The Narrows, North",PUG2409,47.26533573,-122.5444392
4/24/24 9:36, ebb,-4.9,Tacoma Narrows,"The Narrows, North",PUG2410,47.26533573,-122.5444392
4/24/24 13:06, slack,-,Tacoma Narrows,"The Narrows, North",PUG2411,47.26533573,-122.5444392
4/24/24 15:54, flood,5,Tacoma Narrows,"The Narrows, North",PUG2412,47.26533573,-122.5444392
4/24/24 19:36, slack,-,Tacoma Narrows,"The Narrows, North",PUG2413,47.26533573,-122.5444392
4/24/24 22:12, ebb,-2.8,Tacoma Narrows,"The Narrows, North",PUG2414,47.26533573,-122.5444392
4/25/24 1:18, slack,-,Tacoma Narrows,"The Narrows, North",PUG2415,47.26533573,-122.5444392
4/25/24 3:42, flood,3,Tacoma Narrows,"The Narrows, North",PUG2416,47.26533573,-122.5444392
4/25/24 6:18, slack,-,Tacoma Narrows,"The Narrows, North",PUG2417,47.26533573,-122.5444392
4/25/24 10:00, ebb,-5,Tacoma Narrows,"The Narrows, North",PUG2418,47.26533573,-122.5444392
4/25/24 13:30, slack,-,Tacoma Narrows,"The Narrows, North",PUG2419,47.26533573,-122.5444392
4/25/24 16:30, flood,5.3,Tacoma Narrows,"The Narrows, North",PUG2420,47.26533573,-122.5444392
4/25/24 20:12, slack,-,Tacoma Narrows,"The Narrows, North",PUG2421,47.26533573,-122.5444392
4/25/24 22:54, ebb,-2.8,Tacoma Narrows,"The Narrows, North",PUG2422,47.26533573,-122.5444392
4/26/24 2:00, slack,-,Tacoma Narrows,"The Narrows, North",PUG2423,47.26533573,-122.5444392
4/26/24 4:18, flood,2.6,Tacoma Narrows,"The Narrows, North",PUG2424,47.26533573,-122.5444392
4/26/24 6:42, slack,-,Tacoma Narrows,"The Narrows, North",PUG2425,47.26533573,-122.5444392
4/26/24 10:36, ebb,-4.9,Tacoma Narrows,"The Narrows, North",PUG2426,47.26533573,-122.5444392
4/26/24 14:06, slack,-,Tacoma Narrows,"The Narrows, North",PUG2427,47.26533573,-122.5444392
4/26/24 17:06, flood,5.4,Tacoma Narrows,"The Narrows, North",PUG2428,47.26533573,-122.5444392
4/26/24 20:54, slack,-,Tacoma Narrows,"The Narrows, North",PUG2429,47.26533573,-122.5444392
4/26/24 23:30, ebb,-2.7,Tacoma Narrows,"The Narrows, North",PUG2430,47.26533573,-122.5444392
4/27/24 2:48, slack,-,Tacoma Narrows,"The Narrows, North",PUG2431,47.26533573,-122.5444392
4/27/24 5:00, flood,2.3,Tacoma Narrows,"The Narrows, North",PUG2432,47.26533573,-122.5444392
4/27/24 7:18, slack,-,Tacoma Narrows,"The Narrows, North",PUG2433,47.26533573,-122.5444392
4/27/24 11:12, ebb,-4.8,Tacoma Narrows,"The Narrows, North",PUG2434,47.26533573,-122.5444392
4/27/24 14:42, slack,-,Tacoma Narrows,"The Narrows, North",PUG2435,47.26533573,-122.5444392
4/27/24 17:48, flood,5.3,Tacoma Narrows,"The Narrows, North",PUG2436,47.26533573,-122.5444392
4/27/24 21:36, slack,-,Tacoma Narrows,"The Narrows, North",PUG2437,47.26533573,-122.5444392
4/28/24 0:18, ebb,-2.5,Tacoma Narrows,"The Narrows, North",PUG2438,47.26533573,-122.5444392
4/28/24 3:36, slack,-,Tacoma Narrows,"The Narrows, North",PUG2439,47.26533573,-122.5444392
4/28/24 5:54, flood,2,Tacoma Narrows,"The Narrows, North",PUG2440,47.26533573,-122.5444392
4/28/24 8:00, slack,-,Tacoma Narrows,"The Narrows, North",PUG2441,47.26533573,-122.5444392
4/28/24 11:54, ebb,-4.5,Tacoma Narrows,"The Narrows, North",PUG2442,47.26533573,-122.5444392
4/28/24 15:24, slack,-,Tacoma Narrows,"The Narrows, North",PUG2443,47.26533573,-122.5444392
4/28/24 18:36, flood,5,Tacoma Narrows,"The Narrows, North",PUG2444,47.26533573,-122.5444392
4/28/24 22:30, slack,-,Tacoma Narrows,"The Narrows, North",PUG2445,47.26533573,-122.5444392
4/29/24 1:06, ebb,-2.2,Tacoma Narrows,"The Narrows, North",PUG2446,47.26533573,-122.5444392
4/29/24 4:36, slack,-,Tacoma Narrows,"The Narrows, North",PUG2447,47.26533573,-122.5444392
4/29/24 6:42, flood,1.8,Tacoma Narrows,"The Narrows, North",PUG2448,47.26533573,-122.5444392
4/29/24 8:48, slack,-,Tacoma Narrows,"The Narrows, North",PUG2449,47.26533573,-122.5444392
4/29/24 12:42, ebb,-4.2,Tacoma Narrows,"The Narrows, North",PUG2450,47.26533573,-122.5444392
4/29/24 16:18, slack,-,Tacoma Narrows,"The Narrows, North",PUG2451,47.26533573,-122.5444392
4/29/24 19:30, flood,4.7,Tacoma Narrows,"The Narrows, North",PUG2452,47.26533573,-122.5444392
4/29/24 23:30, slack,-,Tacoma Narrows,"The Narrows, North",PUG2453,47.26533573,-122.5444392
4/30/24 2:12, ebb,-2.1,Tacoma Narrows,"The Narrows, North",PUG2454,47.26533573,-122.5444392
4/30/24 5:42, slack,-,Tacoma Narrows,"The Narrows, North",PUG2455,47.26533573,-122.5444392
4/30/24 7:48, flood,1.7,Tacoma Narrows,"The Narrows, North",PUG2456,47.26533573,-122.5444392
4/30/24 9:54, slack,-,Tacoma Narrows,"The Narrows, North",PUG2457,47.26533573,-122.5444392
4/30/24 13:48, ebb,-4,Tacoma Narrows,"The Narrows, North",PUG2458,47.26533573,-122.5444392
4/30/24 17:24, slack,-,Tacoma Narrows,"The Narrows, North",PUG2459,47.26533573,-122.5444392
4/30/24 20:30, flood,4.4,Tacoma Narrows,"The Narrows, North",PUG2460,47.26533573,-122.5444392
5/1/24 0:36, slack,-,Tacoma Narrows,"The Narrows, North",PUG2461,47.26533573,-122.5444392
5/1/24 3:30, ebb,-2.1,Tacoma Narrows,"The Narrows, North",PUG2462,47.26533573,-122.5444392
5/1/24 6:54, slack,-,Tacoma Narrows,"The Narrows, North",PUG2463,47.26533573,-122.5444392
5/1/24 8:54, flood,1.7,Tacoma Narrows,"The Narrows, North",PUG2464,47.26533573,-122.5444392
5/1/24 11:12, slack,-,Tacoma Narrows,"The Narrows, North",PUG2465,47.26533573,-122.5444392
5/1/24 15:00, ebb,-3.8,Tacoma Narrows,"The Narrows, North",PUG2466,47.26533573,-122.5444392
5/1/24 18:30, slack,-,Tacoma Narrows,"The Narrows, North",PUG2467,47.26533573,-122.5444392
5/1/24 21:36, flood,4.3,Tacoma Narrows,"The Narrows, North",PUG2468,47.26533573,-122.5444392
5/2/24 1:42, slack,-,Tacoma Narrows,"The Narrows, North",PUG2469,47.26533573,-122.5444392
5/2/24 4:54, ebb,-2.5,Tacoma Narrows,"The Narrows, North",PUG2470,47.26533573,-122.5444392
5/2/24 8:00, slack,-,Tacoma Narrows,"The Narrows, North",PUG2471,47.26533573,-122.5444392
5/2/24 10:06, flood,2,Tacoma Narrows,"The Narrows, North",PUG2472,47.26533573,-122.5444392
5/2/24 12:42, slack,-,Tacoma Narrows,"The Narrows, North",PUG2473,47.26533573,-122.5444392
5/2/24 16:12, ebb,-3.8,Tacoma Narrows,"The Narrows, North",PUG2474,47.26533573,-122.5444392
5/2/24 19:36, slack,-,Tacoma Narrows,"The Narrows, North",PUG2475,47.26533573,-122.5444392
5/2/24 22:42, flood,4.4,Tacoma Narrows,"The Narrows, North",PUG2476,47.26533573,-122.5444392
5/3/24 2:30, slack,-,Tacoma Narrows,"The Narrows, North",PUG2477,47.26533573,-122.5444392
5/3/24 5:48, ebb,-3.3,Tacoma Narrows,"The Narrows, North",PUG2478,47.26533573,-122.5444392
5/3/24 9:00, slack,-,Tacoma Narrows,"The Narrows, North",PUG2479,47.26533573,-122.5444392
5/3/24 11:24, flood,2.6,Tacoma Narrows,"The Narrows, North",PUG2480,47.26533573,-122.5444392
5/3/24 14:06, slack,-,Tacoma Narrows,"The Narrows, North",PUG2481,47.26533573,-122.5444392
5/3/24 17:18, ebb,-3.8,Tacoma Narrows,"The Narrows, North",PUG2482,47.26533573,-122.5444392
5/3/24 20:36, slack,-,Tacoma Narrows,"The Narrows, North",PUG2483,47.26533573,-122.5444392
5/3/24 23:42, flood,4.6,Tacoma Narrows,"The Narrows, North",PUG2484,47.26533573,-122.5444392
5/4/24 3:18, slack,-,Tacoma Narrows,"The Narrows, North",PUG2485,47.26533573,-122.5444392
5/4/24 6:36, ebb,-4.1,Tacoma Narrows,"The Narrows, North",PUG2486,47.26533573,-122.5444392
5/4/24 9:54, slack,-,Tacoma Narrows,"The Narrows, North",PUG2487,47.26533573,-122.5444392
5/4/24 12:30, flood,3.4,Tacoma Narrows,"The Narrows, North",PUG2488,47.26533573,-122.5444392
5/4/24 15:18, slack,-,Tacoma Narrows,"The Narrows, North",PUG2489,47.26533573,-122.5444392
5/4/24 18:18, ebb,-3.8,Tacoma Narrows,"The Narrows, North",PUG2490,47.26533573,-122.5444392
5/4/24 21:36, slack,-,Tacoma Narrows,"The Narrows, North",PUG2491,47.26533573,-122.5444392
5/5/24 0:36, flood,4.7,Tacoma Narrows,"The Narrows, North",PUG2492,47.26533573,-122.5444392
5/5/24 3:54, slack,-,Tacoma Narrows,"The Narrows, North",PUG2493,47.26533573,-122.5444392
5/5/24 7:18, ebb,-4.9,Tacoma Narrows,"The Narrows, North",PUG2494,47.26533573,-122.5444392
5/5/24 10:42, slack,-,Tacoma Narrows,"The Narrows, North",PUG2495,47.26533573,-122.5444392
5/5/24 13:24, flood,4.4,Tacoma Narrows,"The Narrows, North",PUG2496,47.26533573,-122.5444392
5/5/24 16:24, slack,-,Tacoma Narrows,"The Narrows, North",PUG2497,47.26533573,-122.5444392
5/5/24 19:18, ebb,-3.7,Tacoma Narrows,"The Narrows, North",PUG2498,47.26533573,-122.5444392
5/5/24 22:30, slack,-,Tacoma Narrows,"The Narrows, North",PUG2499,47.26533573,-122.5444392
5/6/24 1:24, flood,4.6,Tacoma Narrows,"The Narrows, North",PUG2500,47.26533573,-122.5444392
5/6/24 4:30, slack,-,Tacoma Narrows,"The Narrows, North",PUG2501,47.26533573,-122.5444392
5/6/24 8:00, ebb,-5.5,Tacoma Narrows,"The Narrows, North",PUG2502,47.26533573,-122.5444392
5/6/24 11:24, slack,-,Tacoma Narrows,"The Narrows, North",PUG2503,47.26533573,-122.5444392
5/6/24 14:18, flood,5.3,Tacoma Narrows,"The Narrows, North",PUG2504,47.26533573,-122.5444392
5/6/24 17:30, slack,-,Tacoma Narrows,"The Narrows, North",PUG2505,47.26533573,-122.5444392
5/6/24 20:18, ebb,-3.5,Tacoma Narrows,"The Narrows, North",PUG2506,47.26533573,-122.5444392
5/6/24 23:24, slack,-,Tacoma Narrows,"The Narrows, North",PUG2507,47.26533573,-122.5444392
5/7/24 2:06, flood,4.3,Tacoma Narrows,"The Narrows, North",PUG2508,47.26533573,-122.5444392
5/7/24 5:00, slack,-,Tacoma Narrows,"The Narrows, North",PUG2509,47.26533573,-122.5444392
5/7/24 8:36, ebb,-5.9,Tacoma Narrows,"The Narrows, North",PUG2510,47.26533573,-122.5444392
5/7/24 12:06, slack,-,Tacoma Narrows,"The Narrows, North",PUG2511,47.26533573,-122.5444392
5/7/24 15:00, flood,5.9,Tacoma Narrows,"The Narrows, North",PUG2512,47.26533573,-122.5444392
5/7/24 18:30, slack,-,Tacoma Narrows,"The Narrows, North",PUG2513,47.26533573,-122.5444392
5/7/24 21:12, ebb,-3.4,Tacoma Narrows,"The Narrows, North",PUG2514,47.26533573,-122.5444392
5/8/24 0:18, slack,-,Tacoma Narrows,"The Narrows, North",PUG2515,47.26533573,-122.5444392
5/8/24 2:48, flood,3.8,Tacoma Narrows,"The Narrows, North",PUG2516,47.26533573,-122.5444392
