Date_Time (LST/LDT), Event, Speed (knots),Dive Site,Current Station Name,Current Station ID,Latitude,Longitude
4/2/24 18:42, slack,-,Salt Creek,Ediz Hook,PUG2295,48.16745522,-123.704473
4/2/24 21:30, flood,1,Salt Creek,Ediz Hook,PUG2296,48.16745522,-123.704473
4/3/24 2:48, slack,-,Salt Creek,Ediz Hook,PUG2297,48.16745522,-123.704473
4/3/24 5:36, ebb,-0.9,Salt Creek,Ediz Hook,PUG2298,48.16745522,-123.704473
4/3/24 9:42, slack,-,Salt Creek,Ediz Hook,PUG2299,48.16745522,-123.704473
4/3/24 15:54, ebb,-2,Salt Creek,Ediz Hook,PUG2300,48.16745522,-123.704473
4/3/24 19:54, slack,-,Salt Creek,Ediz Hook,PUG2301,48.16745522,-123.704473
4/3/24 23:00, flood,1,Salt Creek,Ediz Hook,PUG2302,48.16745522,-123.704473
4/4/24 3:24, slack,-,Salt Creek,Ediz Hook,PUG2303,48.16745522,-123.704473
4/4/24 6:18, ebb,-1,Salt Creek,Ediz Hook,PUG2304,48.16745522,-123.704473
4/4/24 9:48, slack,-,Salt Creek,Ediz Hook,PUG2305,48.16745522,-123.704473
4/4/24 10:54, flood,0.2,Salt Creek,Ediz Hook,PUG2306,48.16745522,-123.704473
4/4/24 12:00, slack,-,Salt Creek,Ediz Hook,PUG2307,48.16745522,-123.704473
4/4/24 16:54, ebb,-1.9,Salt Creek,Ediz Hook,PUG2308,48.16745522,-123.704473
4/4/24 21:00, slack,-,Salt Creek,Ediz Hook,PUG2309,48.16745522,-123.704473
4/5/24 0:00, flood,1,Salt Creek,Ediz Hook,PUG2310,48.16745522,-123.704473
4/5/24 3:54, slack,-,Salt Creek,Ediz Hook,PUG2311,48.16745522,-123.704473
4/5/24 7:00, ebb,-1.2,Salt Creek,Ediz Hook,PUG2312,48.16745522,-123.704473
4/5/24 10:18, slack,-,Salt Creek,Ediz Hook,PUG2313,48.16745522,-123.704473
4/5/24 11:54, flood,0.4,Salt Creek,Ediz Hook,PUG2314,48.16745522,-123.704473
4/5/24 13:36, slack,-,Salt Creek,Ediz Hook,PUG2315,48.16745522,-123.704473
4/5/24 17:48, ebb,-1.8,Salt Creek,Ediz Hook,PUG2316,48.16745522,-123.704473
4/5/24 21:54, slack,-,Salt Creek,Ediz Hook,PUG2317,48.16745522,-123.704473
4/6/24 0:42, flood,1,Salt Creek,Ediz Hook,PUG2318,48.16745522,-123.704473
4/6/24 4:12, slack,-,Salt Creek,Ediz Hook,PUG2319,48.16745522,-123.704473
4/6/24 7:42, ebb,-1.6,Salt Creek,Ediz Hook,PUG2320,48.16745522,-123.704473
4/6/24 11:00, slack,-,Salt Creek,Ediz Hook,PUG2321,48.16745522,-123.704473
4/6/24 12:48, flood,0.7,Salt Creek,Ediz Hook,PUG2322,48.16745522,-123.704473
4/6/24 14:48, slack,-,Salt Creek,Ediz Hook,PUG2323,48.16745522,-123.704473
4/6/24 18:48, ebb,-1.5,Salt Creek,Ediz Hook,PUG2324,48.16745522,-123.704473
4/6/24 22:36, slack,-,Salt Creek,Ediz Hook,PUG2325,48.16745522,-123.704473
4/7/24 1:18, flood,1,Salt Creek,Ediz Hook,PUG2326,48.16745522,-123.704473
4/7/24 4:30, slack,-,Salt Creek,Ediz Hook,PUG2327,48.16745522,-123.704473
4/7/24 8:24, ebb,-1.9,Salt Creek,Ediz Hook,PUG2328,48.16745522,-123.704473
4/7/24 11:42, slack,-,Salt Creek,Ediz Hook,PUG2329,48.16745522,-123.704473
4/7/24 13:36, flood,0.8,Salt Creek,Ediz Hook,PUG2330,48.16745522,-123.704473
4/7/24 16:06, slack,-,Salt Creek,Ediz Hook,PUG2331,48.16745522,-123.704473
4/7/24 19:54, ebb,-1.2,Salt Creek,Ediz Hook,PUG2332,48.16745522,-123.704473
4/7/24 23:18, slack,-,Salt Creek,Ediz Hook,PUG2333,48.16745522,-123.704473
4/8/24 1:54, flood,1,Salt Creek,Ediz Hook,PUG2334,48.16745522,-123.704473
4/8/24 4:54, slack,-,Salt Creek,Ediz Hook,PUG2335,48.16745522,-123.704473
4/8/24 9:06, ebb,-2.2,Salt Creek,Ediz Hook,PUG2336,48.16745522,-123.704473
4/8/24 12:30, slack,-,Salt Creek,Ediz Hook,PUG2337,48.16745522,-123.704473
4/8/24 14:30, flood,1,Salt Creek,Ediz Hook,PUG2338,48.16745522,-123.704473
4/8/24 17:18, slack,-,Salt Creek,Ediz Hook,PUG2339,48.16745522,-123.704473
4/8/24 21:00, ebb,-1,Salt Creek,Ediz Hook,PUG2340,48.16745522,-123.704473
4/9/24 0:06, slack,-,Salt Creek,Ediz Hook,PUG2341,48.16745522,-123.704473
4/9/24 2:36, flood,0.9,Salt Creek,Ediz Hook,PUG2342,48.16745522,-123.704473
4/9/24 5:18, slack,-,Salt Creek,Ediz Hook,PUG2343,48.16745522,-123.704473
4/9/24 9:48, ebb,-2.4,Salt Creek,Ediz Hook,PUG2344,48.16745522,-123.704473
4/9/24 13:06, slack,-,Salt Creek,Ediz Hook,PUG2345,48.16745522,-123.704473
4/9/24 15:12, flood,1.2,Salt Creek,Ediz Hook,PUG2346,48.16745522,-123.704473
4/9/24 18:30, slack,-,Salt Creek,Ediz Hook,PUG2347,48.16745522,-123.704473
4/9/24 22:06, ebb,-0.9,Salt Creek,Ediz Hook,PUG2348,48.16745522,-123.704473
4/10/24 1:00, slack,-,Salt Creek,Ediz Hook,PUG2349,48.16745522,-123.704473
4/10/24 3:18, flood,0.8,Salt Creek,Ediz Hook,PUG2350,48.16745522,-123.704473
4/10/24 5:42, slack,-,Salt Creek,Ediz Hook,PUG2351,48.16745522,-123.704473
4/10/24 10:24, ebb,-2.4,Salt Creek,Ediz Hook,PUG2352,48.16745522,-123.704473
4/10/24 13:48, slack,-,Salt Creek,Ediz Hook,PUG2353,48.16745522,-123.704473
4/10/24 16:00, flood,1.3,Salt Creek,Ediz Hook,PUG2354,48.16745522,-123.704473
4/10/24 19:30, slack,-,Salt Creek,Ediz Hook,PUG2355,48.16745522,-123.704473
4/10/24 23:06, ebb,-0.8,Salt Creek,Ediz Hook,PUG2356,48.16745522,-123.704473
4/11/24 2:06, slack,-,Salt Creek,Ediz Hook,PUG2357,48.16745522,-123.704473
4/11/24 4:12, flood,0.6,Salt Creek,Ediz Hook,PUG2358,48.16745522,-123.704473
4/11/24 6:12, slack,-,Salt Creek,Ediz Hook,PUG2359,48.16745522,-123.704473
4/11/24 11:00, ebb,-2.4,Salt Creek,Ediz Hook,PUG2360,48.16745522,-123.704473
4/11/24 14:24, slack,-,Salt Creek,Ediz Hook,PUG2361,48.16745522,-123.704473
4/11/24 16:48, flood,1.4,Salt Creek,Ediz Hook,PUG2362,48.16745522,-123.704473
4/11/24 20:24, slack,-,Salt Creek,Ediz Hook,PUG2363,48.16745522,-123.704473
4/12/24 0:06, ebb,-0.9,Salt Creek,Ediz Hook,PUG2364,48.16745522,-123.704473
4/12/24 3:24, slack,-,Salt Creek,Ediz Hook,PUG2365,48.16745522,-123.704473
4/12/24 5:06, flood,0.4,Salt Creek,Ediz Hook,PUG2366,48.16745522,-123.704473
4/12/24 6:42, slack,-,Salt Creek,Ediz Hook,PUG2367,48.16745522,-123.704473
4/12/24 11:42, ebb,-2.2,Salt Creek,Ediz Hook,PUG2368,48.16745522,-123.704473
4/12/24 15:00, slack,-,Salt Creek,Ediz Hook,PUG2369,48.16745522,-123.704473
4/12/24 17:30, flood,1.5,Salt Creek,Ediz Hook,PUG2370,48.16745522,-123.704473
4/12/24 21:18, slack,-,Salt Creek,Ediz Hook,PUG2371,48.16745522,-123.704473
4/13/24 1:18, ebb,-0.9,Salt Creek,Ediz Hook,PUG2372,48.16745522,-123.704473
4/13/24 5:00, slack,-,Salt Creek,Ediz Hook,PUG2373,48.16745522,-123.704473
4/13/24 6:00, flood,0.1,Salt Creek,Ediz Hook,PUG2374,48.16745522,-123.704473
4/13/24 7:06, slack,-,Salt Creek,Ediz Hook,PUG2375,48.16745522,-123.704473
4/13/24 12:24, ebb,-2,Salt Creek,Ediz Hook,PUG2376,48.16745522,-123.704473
4/13/24 15:48, slack,-,Salt Creek,Ediz Hook,PUG2377,48.16745522,-123.704473
4/13/24 18:18, flood,1.4,Salt Creek,Ediz Hook,PUG2378,48.16745522,-123.704473
4/13/24 22:12, slack,-,Salt Creek,Ediz Hook,PUG2379,48.16745522,-123.704473
4/14/24 2:30, ebb,-1,Salt Creek,Ediz Hook,PUG2380,48.16745522,-123.704473
4/14/24 7:06, slack,-,Salt Creek,Ediz Hook,PUG2381,48.16745522,-123.704473
4/14/24 13:18, ebb,-1.8,Salt Creek,Ediz Hook,PUG2382,48.16745522,-123.704473
4/14/24 16:36, slack,-,Salt Creek,Ediz Hook,PUG2383,48.16745522,-123.704473
4/14/24 19:12, flood,1.2,Salt Creek,Ediz Hook,PUG2384,48.16745522,-123.704473
4/14/24 23:24, slack,-,Salt Creek,Ediz Hook,PUG2385,48.16745522,-123.704473
4/15/24 3:48, ebb,-1,Salt Creek,Ediz Hook,PUG2386,48.16745522,-123.704473
4/15/24 8:18, ebb,-0.1,Salt Creek,Ediz Hook,PUG2387,48.16745522,-123.704473
4/15/24 14:18, ebb,-1.6,Salt Creek,Ediz Hook,PUG2388,48.16745522,-123.704473
4/15/24 17:42, slack,-,Salt Creek,Ediz Hook,PUG2389,48.16745522,-123.704473
4/15/24 20:12, flood,1.1,Salt Creek,Ediz Hook,PUG2390,48.16745522,-123.704473
4/16/24 0:48, slack,-,Salt Creek,Ediz Hook,PUG2391,48.16745522,-123.704473
4/16/24 4:48, ebb,-1.1,Salt Creek,Ediz Hook,PUG2392,48.16745522,-123.704473
4/16/24 9:48, ebb,-0.1,Salt Creek,Ediz Hook,PUG2393,48.16745522,-123.704473
4/16/24 15:18, ebb,-1.5,Salt Creek,Ediz Hook,PUG2394,48.16745522,-123.704473
4/16/24 18:48, slack,-,Salt Creek,Ediz Hook,PUG2395,48.16745522,-123.704473
4/16/24 21:36, flood,0.9,Salt Creek,Ediz Hook,PUG2396,48.16745522,-123.704473
4/17/24 1:54, slack,-,Salt Creek,Ediz Hook,PUG2397,48.16745522,-123.704473
4/17/24 5:48, ebb,-1.2,Salt Creek,Ediz Hook,PUG2398,48.16745522,-123.704473
4/17/24 11:12, slack,-,Salt Creek,Ediz Hook,PUG2399,48.16745522,-123.704473
4/17/24 16:18, ebb,-1.5,Salt Creek,Ediz Hook,PUG2400,48.16745522,-123.704473
4/17/24 20:00, slack,-,Salt Creek,Ediz Hook,PUG2401,48.16745522,-123.704473
4/17/24 23:06, flood,0.9,Salt Creek,Ediz Hook,PUG2402,48.16745522,-123.704473
4/18/24 2:42, slack,-,Salt Creek,Ediz Hook,PUG2403,48.16745522,-123.704473
4/18/24 6:36, ebb,-1.3,Salt Creek,Ediz Hook,PUG2404,48.16745522,-123.704473
4/18/24 11:00, slack,-,Salt Creek,Ediz Hook,PUG2405,48.16745522,-123.704473
4/18/24 12:12, flood,0.1,Salt Creek,Ediz Hook,PUG2406,48.16745522,-123.704473
4/18/24 13:12, slack,-,Salt Creek,Ediz Hook,PUG2407,48.16745522,-123.704473
4/18/24 17:18, ebb,-1.4,Salt Creek,Ediz Hook,PUG2408,48.16745522,-123.704473
4/18/24 21:00, slack,-,Salt Creek,Ediz Hook,PUG2409,48.16745522,-123.704473
4/19/24 0:06, flood,1,Salt Creek,Ediz Hook,PUG2410,48.16745522,-123.704473
4/19/24 3:18, slack,-,Salt Creek,Ediz Hook,PUG2411,48.16745522,-123.704473
4/19/24 7:12, ebb,-1.4,Salt Creek,Ediz Hook,PUG2412,48.16745522,-123.704473
4/19/24 11:24, slack,-,Salt Creek,Ediz Hook,PUG2413,48.16745522,-123.704473
4/19/24 12:54, flood,0.3,Salt Creek,Ediz Hook,PUG2414,48.16745522,-123.704473
4/19/24 14:24, slack,-,Salt Creek,Ediz Hook,PUG2415,48.16745522,-123.704473
4/19/24 18:18, ebb,-1.2,Salt Creek,Ediz Hook,PUG2416,48.16745522,-123.704473
4/19/24 21:54, slack,-,Salt Creek,Ediz Hook,PUG2417,48.16745522,-123.704473
4/20/24 0:42, flood,1,Salt Creek,Ediz Hook,PUG2418,48.16745522,-123.704473
4/20/24 3:36, slack,-,Salt Creek,Ediz Hook,PUG2419,48.16745522,-123.704473
4/20/24 7:42, ebb,-1.6,Salt Creek,Ediz Hook,PUG2420,48.16745522,-123.704473
4/20/24 11:48, slack,-,Salt Creek,Ediz Hook,PUG2421,48.16745522,-123.704473
4/20/24 13:36, flood,0.4,Salt Creek,Ediz Hook,PUG2422,48.16745522,-123.704473
4/20/24 15:36, slack,-,Salt Creek,Ediz Hook,PUG2423,48.16745522,-123.704473
4/20/24 19:12, ebb,-1.1,Salt Creek,Ediz Hook,PUG2424,48.16745522,-123.704473
4/20/24 22:36, slack,-,Salt Creek,Ediz Hook,PUG2425,48.16745522,-123.704473
4/21/24 1:12, flood,0.9,Salt Creek,Ediz Hook,PUG2426,48.16745522,-123.704473
4/21/24 3:54, slack,-,Salt Creek,Ediz Hook,PUG2427,48.16745522,-123.704473
4/21/24 8:06, ebb,-1.7,Salt Creek,Ediz Hook,PUG2428,48.16745522,-123.704473
4/21/24 12:12, slack,-,Salt Creek,Ediz Hook,PUG2429,48.16745522,-123.704473
4/21/24 14:18, flood,0.5,Salt Creek,Ediz Hook,PUG2430,48.16745522,-123.704473
4/21/24 16:42, slack,-,Salt Creek,Ediz Hook,PUG2431,48.16745522,-123.704473
4/21/24 20:12, ebb,-0.9,Salt Creek,Ediz Hook,PUG2432,48.16745522,-123.704473
4/21/24 23:18, slack,-,Salt Creek,Ediz Hook,PUG2433,48.16745522,-123.704473
4/22/24 1:42, flood,0.8,Salt Creek,Ediz Hook,PUG2434,48.16745522,-123.704473
4/22/24 4:12, slack,-,Salt Creek,Ediz Hook,PUG2435,48.16745522,-123.704473
4/22/24 8:24, ebb,-1.9,Salt Creek,Ediz Hook,PUG2436,48.16745522,-123.704473
4/22/24 12:30, slack,-,Salt Creek,Ediz Hook,PUG2437,48.16745522,-123.704473
4/22/24 14:42, flood,0.6,Salt Creek,Ediz Hook,PUG2438,48.16745522,-123.704473
4/22/24 17:48, slack,-,Salt Creek,Ediz Hook,PUG2439,48.16745522,-123.704473
4/22/24 21:06, ebb,-0.8,Salt Creek,Ediz Hook,PUG2440,48.16745522,-123.704473
4/23/24 0:00, slack,-,Salt Creek,Ediz Hook,PUG2441,48.16745522,-123.704473
4/23/24 2:06, flood,0.6,Salt Creek,Ediz Hook,PUG2442,48.16745522,-123.704473
4/23/24 4:18, slack,-,Salt Creek,Ediz Hook,PUG2443,48.16745522,-123.704473
4/23/24 8:48, ebb,-2,Salt Creek,Ediz Hook,PUG2444,48.16745522,-123.704473
4/23/24 12:48, slack,-,Salt Creek,Ediz Hook,PUG2445,48.16745522,-123.704473
4/23/24 15:06, flood,0.8,Salt Creek,Ediz Hook,PUG2446,48.16745522,-123.704473
4/23/24 18:48, slack,-,Salt Creek,Ediz Hook,PUG2447,48.16745522,-123.704473
4/23/24 22:00, ebb,-0.7,Salt Creek,Ediz Hook,PUG2448,48.16745522,-123.704473
4/24/24 0:54, slack,-,Salt Creek,Ediz Hook,PUG2449,48.16745522,-123.704473
4/24/24 2:42, flood,0.4,Salt Creek,Ediz Hook,PUG2450,48.16745522,-123.704473
4/24/24 4:24, slack,-,Salt Creek,Ediz Hook,PUG2451,48.16745522,-123.704473
4/24/24 9:12, ebb,-2,Salt Creek,Ediz Hook,PUG2452,48.16745522,-123.704473
4/24/24 13:00, slack,-,Salt Creek,Ediz Hook,PUG2453,48.16745522,-123.704473
4/24/24 15:24, flood,1,Salt Creek,Ediz Hook,PUG2454,48.16745522,-123.704473
4/24/24 19:36, slack,-,Salt Creek,Ediz Hook,PUG2455,48.16745522,-123.704473
4/24/24 22:48, ebb,-0.8,Salt Creek,Ediz Hook,PUG2456,48.16745522,-123.704473
4/25/24 2:00, slack,-,Salt Creek,Ediz Hook,PUG2457,48.16745522,-123.704473
4/25/24 3:18, flood,0.2,Salt Creek,Ediz Hook,PUG2458,48.16745522,-123.704473
4/25/24 4:30, slack,-,Salt Creek,Ediz Hook,PUG2459,48.16745522,-123.704473
4/25/24 9:36, ebb,-2.1,Salt Creek,Ediz Hook,PUG2460,48.16745522,-123.704473
4/25/24 13:18, slack,-,Salt Creek,Ediz Hook,PUG2461,48.16745522,-123.704473
4/25/24 15:54, flood,1.2,Salt Creek,Ediz Hook,PUG2462,48.16745522,-123.704473
4/25/24 20:18, slack,-,Salt Creek,Ediz Hook,PUG2463,48.16745522,-123.704473
4/25/24 23:36, ebb,-0.8,Salt Creek,Ediz Hook,PUG2464,48.16745522,-123.704473
4/26/24 3:12, slack,-,Salt Creek,Ediz Hook,PUG2465,48.16745522,-123.704473
4/26/24 4:30, slack,-,Salt Creek,Ediz Hook,PUG2466,48.16745522,-123.704473
4/26/24 10:06, ebb,-2.1,Salt Creek,Ediz Hook,PUG2467,48.16745522,-123.704473
4/26/24 13:42, slack,-,Salt Creek,Ediz Hook,PUG2468,48.16745522,-123.704473
4/26/24 16:24, flood,1.4,Salt Creek,Ediz Hook,PUG2469,48.16745522,-123.704473
4/26/24 21:00, slack,-,Salt Creek,Ediz Hook,PUG2470,48.16745522,-123.704473
4/27/24 0:24, ebb,-0.8,Salt Creek,Ediz Hook,PUG2471,48.16745522,-123.704473
4/27/24 4:30, slack,-,Salt Creek,Ediz Hook,PUG2472,48.16745522,-123.704473
4/27/24 10:42, ebb,-2.2,Salt Creek,Ediz Hook,PUG2473,48.16745522,-123.704473
4/27/24 14:18, slack,-,Salt Creek,Ediz Hook,PUG2474,48.16745522,-123.704473
4/27/24 17:06, flood,1.5,Salt Creek,Ediz Hook,PUG2475,48.16745522,-123.704473
4/27/24 21:54, slack,-,Salt Creek,Ediz Hook,PUG2476,48.16745522,-123.704473
4/28/24 1:12, ebb,-0.8,Salt Creek,Ediz Hook,PUG2477,48.16745522,-123.704473
4/28/24 5:12, slack,-,Salt Creek,Ediz Hook,PUG2478,48.16745522,-123.704473
4/28/24 11:24, ebb,-2.1,Salt Creek,Ediz Hook,PUG2479,48.16745522,-123.704473
4/28/24 15:06, slack,-,Salt Creek,Ediz Hook,PUG2480,48.16745522,-123.704473
4/28/24 17:48, flood,1.3,Salt Creek,Ediz Hook,PUG2481,48.16745522,-123.704473
4/28/24 23:00, slack,-,Salt Creek,Ediz Hook,PUG2482,48.16745522,-123.704473
4/29/24 2:12, ebb,-0.7,Salt Creek,Ediz Hook,PUG2483,48.16745522,-123.704473
4/29/24 6:00, slack,-,Salt Creek,Ediz Hook,PUG2484,48.16745522,-123.704473
4/29/24 12:18, ebb,-2.1,Salt Creek,Ediz Hook,PUG2485,48.16745522,-123.704473
4/29/24 16:06, slack,-,Salt Creek,Ediz Hook,PUG2486,48.16745522,-123.704473
4/29/24 18:42, flood,1.1,Salt Creek,Ediz Hook,PUG2487,48.16745522,-123.704473
4/30/24 0:18, slack,-,Salt Creek,Ediz Hook,PUG2488,48.16745522,-123.704473
4/30/24 3:12, ebb,-0.6,Salt Creek,Ediz Hook,PUG2489,48.16745522,-123.704473
4/30/24 6:54, slack,-,Salt Creek,Ediz Hook,PUG2490,48.16745522,-123.704473
4/30/24 13:18, ebb,-2,Salt Creek,Ediz Hook,PUG2491,48.16745522,-123.704473
4/30/24 17:18, slack,-,Salt Creek,Ediz Hook,PUG2492,48.16745522,-123.704473
4/30/24 19:48, flood,0.9,Salt Creek,Ediz Hook,PUG2493,48.16745522,-123.704473
5/1/24 1:30, slack,-,Salt Creek,Ediz Hook,PUG2494,48.16745522,-123.704473
5/1/24 4:06, ebb,-0.7,Salt Creek,Ediz Hook,PUG2495,48.16745522,-123.704473
5/1/24 8:00, slack,-,Salt Creek,Ediz Hook,PUG2496,48.16745522,-123.704473
5/1/24 14:30, ebb,-1.8,Salt Creek,Ediz Hook,PUG2497,48.16745522,-123.704473
5/1/24 18:30, slack,-,Salt Creek,Ediz Hook,PUG2498,48.16745522,-123.704473
5/1/24 21:12, flood,0.7,Salt Creek,Ediz Hook,PUG2499,48.16745522,-123.704473
5/2/24 2:12, slack,-,Salt Creek,Ediz Hook,PUG2500,48.16745522,-123.704473
5/2/24 5:00, ebb,-0.9,Salt Creek,Ediz Hook,PUG2501,48.16745522,-123.704473
5/2/24 8:30, slack,-,Salt Creek,Ediz Hook,PUG2502,48.16745522,-123.704473
5/2/24 10:06, slack,-,Salt Creek,Ediz Hook,PUG2503,48.16745522,-123.704473
5/2/24 15:42, ebb,-1.7,Salt Creek,Ediz Hook,PUG2504,48.16745522,-123.704473
5/2/24 19:42, slack,-,Salt Creek,Ediz Hook,PUG2505,48.16745522,-123.704473
5/2/24 23:12, flood,0.7,Salt Creek,Ediz Hook,PUG2506,48.16745522,-123.704473
5/3/24 2:36, slack,-,Salt Creek,Ediz Hook,PUG2507,48.16745522,-123.704473
5/3/24 5:48, ebb,-1.2,Salt Creek,Ediz Hook,PUG2508,48.16745522,-123.704473
5/3/24 9:12, slack,-,Salt Creek,Ediz Hook,PUG2509,48.16745522,-123.704473
5/3/24 10:36, flood,0.3,Salt Creek,Ediz Hook,PUG2510,48.16745522,-123.704473
5/3/24 12:12, slack,-,Salt Creek,Ediz Hook,PUG2511,48.16745522,-123.704473
5/3/24 16:42, ebb,-1.5,Salt Creek,Ediz Hook,PUG2512,48.16745522,-123.704473
5/3/24 20:42, slack,-,Salt Creek,Ediz Hook,PUG2513,48.16745522,-123.704473
5/3/24 23:48, flood,0.8,Salt Creek,Ediz Hook,PUG2514,48.16745522,-123.704473
5/4/24 3:00, slack,-,Salt Creek,Ediz Hook,PUG2515,48.16745522,-123.704473
5/4/24 6:30, ebb,-1.6,Salt Creek,Ediz Hook,PUG2516,48.16745522,-123.704473
5/4/24 9:54, slack,-,Salt Creek,Ediz Hook,PUG2517,48.16745522,-123.704473
5/4/24 11:42, flood,0.6,Salt Creek,Ediz Hook,PUG2518,48.16745522,-123.704473
5/4/24 14:00, slack,-,Salt Creek,Ediz Hook,PUG2519,48.16745522,-123.704473
5/4/24 17:48, ebb,-1.2,Salt Creek,Ediz Hook,PUG2520,48.16745522,-123.704473
5/4/24 21:36, slack,-,Salt Creek,Ediz Hook,PUG2521,48.16745522,-123.704473
5/5/24 0:18, flood,0.8,Salt Creek,Ediz Hook,PUG2522,48.16745522,-123.704473
5/5/24 3:18, slack,-,Salt Creek,Ediz Hook,PUG2523,48.16745522,-123.704473
5/5/24 7:12, ebb,-2,Salt Creek,Ediz Hook,PUG2524,48.16745522,-123.704473
5/5/24 10:36, slack,-,Salt Creek,Ediz Hook,PUG2525,48.16745522,-123.704473
5/5/24 12:36, flood,0.8,Salt Creek,Ediz Hook,PUG2526,48.16745522,-123.704473
5/5/24 15:18, slack,-,Salt Creek,Ediz Hook,PUG2527,48.16745522,-123.704473
5/5/24 19:00, ebb,-1,Salt Creek,Ediz Hook,PUG2528,48.16745522,-123.704473
5/5/24 22:24, slack,-,Salt Creek,Ediz Hook,PUG2529,48.16745522,-123.704473
5/6/24 0:54, flood,0.9,Salt Creek,Ediz Hook,PUG2530,48.16745522,-123.704473
5/6/24 3:42, slack,-,Salt Creek,Ediz Hook,PUG2531,48.16745522,-123.704473
5/6/24 7:48, ebb,-2.3,Salt Creek,Ediz Hook,PUG2532,48.16745522,-123.704473
5/6/24 11:18, slack,-,Salt Creek,Ediz Hook,PUG2533,48.16745522,-123.704473
5/6/24 13:24, flood,1.1,Salt Creek,Ediz Hook,PUG2534,48.16745522,-123.704473
5/6/24 16:30, slack,-,Salt Creek,Ediz Hook,PUG2535,48.16745522,-123.704473
5/6/24 20:12, ebb,-0.9,Salt Creek,Ediz Hook,PUG2536,48.16745522,-123.704473
5/6/24 23:12, slack,-,Salt Creek,Ediz Hook,PUG2537,48.16745522,-123.704473
5/7/24 1:36, flood,0.8,Salt Creek,Ediz Hook,PUG2538,48.16745522,-123.704473
5/7/24 4:06, slack,-,Salt Creek,Ediz Hook,PUG2539,48.16745522,-123.704473
5/7/24 8:30, ebb,-2.5,Salt Creek,Ediz Hook,PUG2540,48.16745522,-123.704473
5/7/24 11:54, slack,-,Salt Creek,Ediz Hook,PUG2541,48.16745522,-123.704473
5/7/24 14:06, flood,1.3,Salt Creek,Ediz Hook,PUG2542,48.16745522,-123.704473
5/7/24 17:30, slack,-,Salt Creek,Ediz Hook,PUG2543,48.16745522,-123.704473
5/7/24 21:12, ebb,-0.9,Salt Creek,Ediz Hook,PUG2544,48.16745522,-123.704473
5/8/24 0:12, slack,-,Salt Creek,Ediz Hook,PUG2545,48.16745522,-123.704473
5/8/24 2:18, flood,0.7,Salt Creek,Ediz Hook,PUG2546,48.16745522,-123.704473
5/8/24 4:36, slack,-,Salt Creek,Ediz Hook,PUG2547,48.16745522,-123.704473
5/8/24 9:06, ebb,-2.5,Salt Creek,Ediz Hook,PUG2548,48.16745522,-123.704473
5/8/24 12:30, slack,-,Salt Creek,Ediz Hook,PUG2549,48.16745522,-123.704473
5/8/24 14:48, flood,1.5,Salt Creek,Ediz Hook,PUG2550,48.16745522,-123.704473
5/8/24 18:24, slack,-,Salt Creek,Ediz Hook,PUG2551,48.16745522,-123.704473
5/8/24 22:12, ebb,-1,Salt Creek,Ediz Hook,PUG2552,48.16745522,-123.704473
5/9/24 1:12, slack,-,Salt Creek,Ediz Hook,PUG2553,48.16745522,-123.704473
5/9/24 3:06, flood,0.6,Salt Creek,Ediz Hook,PUG2554,48.16745522,-123.704473
5/9/24 5:12, slack,-,Salt Creek,Ediz Hook,PUG2555,48.16745522,-123.704473
5/9/24 9:48, ebb,-2.4,Salt Creek,Ediz Hook,PUG2556,48.16745522,-123.704473
5/9/24 13:06, slack,-,Salt Creek,Ediz Hook,PUG2557,48.16745522,-123.704473
5/9/24 15:30, flood,1.6,Salt Creek,Ediz Hook,PUG2558,48.16745522,-123.704473
5/9/24 19:12, slack,-,Salt Creek,Ediz Hook,PUG2559,48.16745522,-123.704473
5/9/24 23:06, ebb,-1.1,Salt Creek,Ediz Hook,PUG2560,48.16745522,-123.704473
5/10/24 2:18, slack,-,Salt Creek,Ediz Hook,PUG2561,48.16745522,-123.704473
5/10/24 4:00, flood,0.4,Salt Creek,Ediz Hook,PUG2562,48.16745522,-123.704473
5/10/24 5:48, slack,-,Salt Creek,Ediz Hook,PUG2563,48.16745522,-123.704473
5/10/24 10:30, ebb,-2.2,Salt Creek,Ediz Hook,PUG2564,48.16745522,-123.704473
5/10/24 13:42, slack,-,Salt Creek,Ediz Hook,PUG2565,48.16745522,-123.704473
5/10/24 16:12, flood,1.6,Salt Creek,Ediz Hook,PUG2566,48.16745522,-123.704473
5/10/24 19:54, slack,-,Salt Creek,Ediz Hook,PUG2567,48.16745522,-123.704473
5/11/24 0:00, ebb,-1.1,Salt Creek,Ediz Hook,PUG2568,48.16745522,-123.704473
5/11/24 3:30, slack,-,Salt Creek,Ediz Hook,PUG2569,48.16745522,-123.704473
5/11/24 4:54, flood,0.3,Salt Creek,Ediz Hook,PUG2570,48.16745522,-123.704473
5/11/24 6:24, slack,-,Salt Creek,Ediz Hook,PUG2571,48.16745522,-123.704473
5/11/24 11:12, ebb,-2.1,Salt Creek,Ediz Hook,PUG2572,48.16745522,-123.704473
5/11/24 14:24, slack,-,Salt Creek,Ediz Hook,PUG2573,48.16745522,-123.704473
5/11/24 17:00, flood,1.5,Salt Creek,Ediz Hook,PUG2574,48.16745522,-123.704473
5/11/24 20:42, slack,-,Salt Creek,Ediz Hook,PUG2575,48.16745522,-123.704473
5/12/24 0:54, ebb,-1.1,Salt Creek,Ediz Hook,PUG2576,48.16745522,-123.704473
